jenis_kelamin,usia,wilayah_geografis,paket_umrah,tanggal_pemesanan,tahun,bulan,tanggal,bulan_tahun
1,52,3,5,2023-11-22,2023,11,22,11
1,39,3,4,2023-03-19,2023,3,19,3
1,63,3,4,2023-05-23,2023,5,23,5
0,48,3,4,2023-06-10,2023,6,10,6
0,65,3,0,2023-11-28,2023,11,28,11
1,43,3,4,2023-07-30,2023,7,30,7
1,56,3,5,2023-02-04,2023,2,4,2
1,52,3,5,2023-11-22,2023,11,22,11
1,48,3,3,2023-10-09,2023,10,9,10
1,52,3,5,2023-10-25,2023,10,25,10
1,50,3,4,2023-11-23,2023,11,23,11
1,45,3,5,2023-10-25,2023,10,25,10
0,36,3,1,2023-12-14,2023,12,14,12
1,52,3,3,2023-02-04,2023,2,4,2
1,32,3,5,2023-06-10,2023,6,10,6
1,43,3,1,2023-12-14,2023,12,14,12
0,47,3,4,2023-06-12,2023,6,12,6
1,57,3,5,2023-02-09,2023,2,9,2
0,34,3,1,2023-02-15,2023,2,15,2
1,57,3,5,2023-05-22,2023,5,22,5
1,49,3,5,2023-08-11,2023,8,11,8
0,42,3,4,2023-09-15,2023,9,15,9
0,30,2,3,2023-05-10,2023,5,10,5
0,32,2,1,2023-06-04,2023,6,4,6
0,46,2,2,2023-08-22,2023,8,22,8
0,31,2,0,2023-06-01,2023,6,1,6
1,34,2,5,2023-10-12,2023,10,12,10
0,29,2,5,2023-06-21,2023,6,21,6
0,67,2,4,2023-05-29,2023,5,29,5
1,74,2,3,2023-02-26,2023,2,26,2
0,30,2,3,2023-05-10,2023,5,10,5
1,37,2,3,2023-07-24,2023,7,24,7
1,37,2,3,2023-07-16,2023,7,16,7
0,51,2,1,2023-10-06,2023,10,6,10
0,51,2,1,2023-10-06,2023,10,6,10
1,27,2,5,2023-07-15,2023,7,15,7
1,50,2,4,2023-08-10,2023,8,10,8
1,57,2,3,2023-05-10,2023,5,10,5
0,43,2,4,2023-02-23,2023,2,23,2
1,32,2,4,2022-12-17,2022,12,17,0
0,39,2,0,2023-02-24,2023,2,24,2
0,50,2,1,2023-06-04,2023,6,4,6
0,42,2,1,2022-12-18,2022,12,18,0
1,27,2,5,2023-07-15,2023,7,15,7
1,40,2,4,2023-06-12,2023,6,12,6
1,53,2,2,2023-09-02,2023,9,2,9
0,59,2,3,2023-05-02,2023,5,2,5
0,42,2,1,2022-12-18,2022,12,18,0
0,58,2,5,2023-05-18,2023,5,18,5
0,23,2,5,2023-05-29,2023,5,29,5
1,74,2,3,2023-02-26,2023,2,26,2
0,52,2,2,2023-07-02,2023,7,2,7
1,40,2,3,2023-09-06,2023,9,6,9
1,32,2,3,2023-05-30,2023,5,30,5
0,39,2,0,2023-02-24,2023,2,24,2
1,40,2,4,2023-06-12,2023,6,12,6
0,29,2,5,2023-07-13,2023,7,13,7
0,43,2,4,2023-09-04,2023,9,4,9
0,42,2,3,2023-06-07,2023,6,7,6
1,53,2,1,2023-05-30,2023,5,30,5
1,30,2,5,2023-03-31,2023,3,31,3
0,51,2,0,2023-08-28,2023,8,28,8
0,23,2,5,2023-05-29,2023,5,29,5
0,42,2,3,2023-01-06,2023,1,6,1
0,31,2,0,2023-06-01,2023,6,1,6
1,59,2,5,2023-05-29,2023,5,29,5
1,59,2,5,2023-05-29,2023,5,29,5
0,55,2,5,2023-04-13,2023,4,13,4
1,59,2,5,2023-05-29,2023,5,29,5
0,46,2,5,2023-07-04,2023,7,4,7
1,40,2,4,2023-06-12,2023,6,12,6
1,29,2,5,2023-05-04,2023,5,4,5
0,58,2,5,2023-05-18,2023,5,18,5
1,32,2,4,2022-12-17,2022,12,17,0
1,56,2,4,2023-08-10,2023,8,10,8
0,46,2,5,2023-07-04,2023,7,4,7
0,40,2,5,2023-01-13,2023,1,13,1
1,74,2,3,2023-02-26,2023,2,26,2
0,53,2,5,2023-06-18,2023,6,18,6
1,52,2,4,2023-02-02,2023,2,2,2
0,58,2,5,2023-05-01,2023,5,1,5
0,45,2,4,2022-12-16,2022,12,16,0
0,29,2,5,2023-07-13,2023,7,13,7
0,23,2,5,2023-05-29,2023,5,29,5
1,40,2,0,2023-06-01,2023,6,1,6
0,36,2,2,2023-08-01,2023,8,1,8
0,53,2,5,2023-11-07,2023,11,7,11
0,50,2,1,2023-06-04,2023,6,4,6
0,42,2,1,2022-12-18,2022,12,18,0
1,27,2,4,2023-07-23,2023,7,23,7
0,51,2,0,2023-08-28,2023,8,28,8
0,52,2,5,2023-03-12,2023,3,12,3
0,23,2,5,2023-05-29,2023,5,29,5
1,27,2,5,2023-06-24,2023,6,24,6
1,73,2,5,2023-03-29,2023,3,29,3
1,60,2,3,2023-09-01,2023,9,1,9
0,55,2,5,2023-04-13,2023,4,13,4
1,40,2,2,2023-07-02,2023,7,2,7
0,29,2,5,2023-04-06,2023,4,6,4
1,43,2,3,2023-01-06,2023,1,6,1
1,39,2,2,2023-07-02,2023,7,2,7
1,43,2,0,2023-09-04,2023,9,4,9
1,57,2,3,2023-05-10,2023,5,10,5
0,45,2,4,2022-12-16,2022,12,16,0
0,42,2,1,2022-12-18,2022,12,18,0
1,34,2,0,2022-12-12,2022,12,12,0
1,34,2,1,2023-06-04,2023,6,4,6
0,42,2,4,2023-11-12,2023,11,12,11
0,45,2,4,2022-12-16,2022,12,16,0
1,34,2,1,2023-06-04,2023,6,4,6
0,46,2,2,2023-08-22,2023,8,22,8
1,60,2,4,2023-05-28,2023,5,28,5
0,58,2,5,2023-05-01,2023,5,1,5
0,53,2,5,2023-11-07,2023,11,7,11
1,73,2,5,2023-03-29,2023,3,29,3
0,47,2,2,2023-07-02,2023,7,2,7
0,53,2,0,2023-12-06,2023,12,6,12
1,59,2,5,2023-05-29,2023,5,29,5
1,50,2,4,2023-08-10,2023,8,10,8
1,40,2,0,2023-06-01,2023,6,1,6
1,37,2,4,2023-08-15,2023,8,15,8
1,35,2,5,2023-10-04,2023,10,4,10
0,31,2,0,2023-06-01,2023,6,1,6
0,29,2,5,2023-06-21,2023,6,21,6
0,29,2,5,2023-04-06,2023,4,6,4
1,37,2,3,2023-07-16,2023,7,16,7
1,59,2,5,2023-05-29,2023,5,29,5
0,52,2,0,2023-02-02,2023,2,2,2
0,29,2,3,2023-07-21,2023,7,21,7
0,42,2,3,2023-01-06,2023,1,6,1
0,42,2,4,2023-06-12,2023,6,12,6
0,51,2,3,2023-07-26,2023,7,26,7
0,52,2,5,2023-03-12,2023,3,12,3
0,50,2,1,2023-06-04,2023,6,4,6
0,43,2,4,2023-02-23,2023,2,23,2
1,31,2,3,2023-02-21,2023,2,21,2
0,29,2,5,2023-07-13,2023,7,13,7
0,23,2,5,2023-05-29,2023,5,29,5
0,42,2,4,2023-06-12,2023,6,12,6
0,30,2,3,2023-03-31,2023,3,31,3
1,25,2,4,2023-10-02,2023,10,2,10
0,31,2,0,2023-06-01,2023,6,1,6
0,29,2,0,2023-04-20,2023,4,20,4
0,58,2,5,2023-05-17,2023,5,17,5
0,29,2,5,2023-07-13,2023,7,13,7
1,27,2,5,2023-06-24,2023,6,24,6
0,36,2,2,2023-08-01,2023,8,1,8
1,27,2,5,2023-07-15,2023,7,15,7
1,40,2,1,2022-12-18,2022,12,18,0
1,40,2,4,2023-06-12,2023,6,12,6
1,60,2,3,2023-09-01,2023,9,1,9
1,27,2,5,2023-07-15,2023,7,15,7
1,60,2,4,2023-05-28,2023,5,28,5
0,20,2,2,2023-08-01,2023,8,1,8
1,43,2,3,2023-01-06,2023,1,6,1
1,60,2,3,2023-09-01,2023,9,1,9
1,40,2,2,2023-07-02,2023,7,2,7
1,40,2,2,2023-07-02,2023,7,2,7
0,52,2,2,2023-07-02,2023,7,2,7
1,44,2,4,2022-12-16,2022,12,16,0
0,42,2,4,2023-11-12,2023,11,12,11
0,30,2,3,2023-05-10,2023,5,10,5
0,30,2,3,2023-03-31,2023,3,31,3
1,64,2,2,2023-10-02,2023,10,2,10
0,40,2,5,2023-01-13,2023,1,13,1
0,53,2,5,2023-06-18,2023,6,18,6
0,29,2,5,2023-06-21,2023,6,21,6
1,48,2,0,2023-06-01,2023,6,1,6
0,47,2,2,2023-07-02,2023,7,2,7
0,52,2,2,2023-07-02,2023,7,2,7
1,35,2,5,2023-10-04,2023,10,4,10
1,47,2,0,2023-02-24,2023,2,24,2
1,59,2,5,2023-05-29,2023,5,29,5
1,27,2,5,2023-07-15,2023,7,15,7
0,38,2,3,2023-05-02,2023,5,2,5
0,57,2,5,2023-10-17,2023,10,17,10
1,73,2,5,2023-03-29,2023,3,29,3
1,57,2,3,2023-05-10,2023,5,10,5
0,51,2,0,2023-07-18,2023,7,18,7
0,42,2,3,2023-06-07,2023,6,7,6
1,40,2,2,2023-07-02,2023,7,2,7
0,58,2,5,2023-05-17,2023,5,17,5
0,57,2,5,2023-10-17,2023,10,17,10
1,56,2,4,2023-08-10,2023,8,10,8
0,55,2,5,2023-04-13,2023,4,13,4
0,29,2,5,2023-04-06,2023,4,6,4
1,32,2,4,2022-12-17,2022,12,17,0
1,40,2,1,2022-12-18,2022,12,18,0
1,44,2,4,2022-12-16,2022,12,16,0
0,53,2,5,2023-11-07,2023,11,7,11
1,40,2,0,2023-06-01,2023,6,1,6
0,30,2,3,2023-05-10,2023,5,10,5
1,37,2,4,2023-02-15,2023,2,15,2
0,36,2,2,2023-08-01,2023,8,1,8
0,53,2,5,2023-03-06,2023,3,6,3
0,31,2,0,2023-06-01,2023,6,1,6
0,53,2,5,2023-11-07,2023,11,7,11
1,30,2,5,2023-03-31,2023,3,31,3
1,27,2,5,2023-07-06,2023,7,6,7
0,46,2,5,2023-07-04,2023,7,4,7
1,60,2,4,2023-05-28,2023,5,28,5
1,48,2,5,2023-08-08,2023,8,8,8
0,30,2,3,2023-05-10,2023,5,10,5
0,51,2,5,2023-02-12,2023,2,12,2
0,32,2,1,2023-06-04,2023,6,4,6
1,48,2,5,2023-08-08,2023,8,8,8
0,45,2,4,2022-12-16,2022,12,16,0
1,37,2,4,2023-08-16,2023,8,16,8
1,56,2,4,2023-08-10,2023,8,10,8
1,47,2,0,2023-02-24,2023,2,24,2
0,30,2,3,2023-05-10,2023,5,10,5
0,42,2,4,2023-06-12,2023,6,12,6
0,31,2,0,2023-06-01,2023,6,1,6
1,23,2,4,2023-03-29,2023,3,29,3
1,25,2,4,2023-10-02,2023,10,2,10
1,39,2,2,2023-07-02,2023,7,2,7
0,70,2,0,2023-06-01,2023,6,1,6
1,57,2,4,2023-07-02,2023,7,2,7
1,27,2,5,2023-06-24,2023,6,24,6
1,53,2,1,2023-05-30,2023,5,30,5
0,51,2,0,2023-07-18,2023,7,18,7
1,64,2,2,2023-10-02,2023,10,2,10
0,55,2,4,2023-05-13,2023,5,13,5
1,30,2,5,2023-03-31,2023,3,31,3
0,29,2,0,2023-04-20,2023,4,20,4
1,59,2,5,2023-05-29,2023,5,29,5
1,50,2,4,2023-05-30,2023,5,30,5
1,34,2,0,2022-12-12,2022,12,12,0
1,64,2,2,2023-10-02,2023,10,2,10
1,64,2,2,2023-10-02,2023,10,2,10
1,40,2,4,2023-06-12,2023,6,12,6
1,73,2,5,2023-03-29,2023,3,29,3
1,27,2,4,2023-07-23,2023,7,23,7
1,53,2,2,2023-09-02,2023,9,2,9
1,59,2,5,2023-05-29,2023,5,29,5
0,51,2,1,2023-10-06,2023,10,6,10
0,51,2,0,2023-08-28,2023,8,28,8
0,29,2,5,2023-07-13,2023,7,13,7
0,30,2,3,2023-05-10,2023,5,10,5
1,59,2,5,2023-05-29,2023,5,29,5
0,51,2,3,2023-08-08,2023,8,8,8
1,40,2,1,2022-12-18,2022,12,18,0
1,37,2,4,2023-02-15,2023,2,15,2
1,59,2,5,2023-05-29,2023,5,29,5
1,27,2,5,2023-07-06,2023,7,6,7
1,40,2,4,2023-11-12,2023,11,12,11
1,32,2,4,2022-12-17,2022,12,17,0
0,30,2,3,2023-05-10,2023,5,10,5
1,37,2,3,2023-06-26,2023,6,26,6
0,29,2,5,2023-06-21,2023,6,21,6
1,37,2,4,2023-02-15,2023,2,15,2
0,36,2,2,2023-08-01,2023,8,1,8
1,59,2,5,2023-05-29,2023,5,29,5
0,38,2,3,2023-05-02,2023,5,2,5
0,51,2,3,2023-08-08,2023,8,8,8
0,46,2,5,2023-07-04,2023,7,4,7
0,42,2,4,2023-11-12,2023,11,12,11
1,73,2,5,2023-03-29,2023,3,29,3
0,43,2,4,2023-02-23,2023,2,23,2
0,53,2,5,2023-03-06,2023,3,6,3
1,53,2,1,2023-05-30,2023,5,30,5
1,57,2,4,2023-07-02,2023,7,2,7
1,48,2,5,2023-08-08,2023,8,8,8
1,27,2,5,2023-07-15,2023,7,15,7
1,40,2,4,2023-11-12,2023,11,12,11
0,32,2,1,2023-06-04,2023,6,4,6
0,51,2,5,2023-02-12,2023,2,12,2
1,59,2,5,2023-05-29,2023,5,29,5
0,51,2,5,2023-02-12,2023,2,12,2
1,32,2,3,2023-05-30,2023,5,30,5
0,32,2,1,2023-06-04,2023,6,4,6
1,48,2,0,2023-06-01,2023,6,1,6
1,52,2,4,2023-02-02,2023,2,2,2
0,42,2,1,2022-12-18,2022,12,18,0
1,32,2,4,2022-12-17,2022,12,17,0
0,51,2,5,2023-02-12,2023,2,12,2
1,56,2,4,2023-08-10,2023,8,10,8
0,51,2,5,2023-02-12,2023,2,12,2
0,55,2,5,2023-05-30,2023,5,30,5
1,43,2,3,2023-01-06,2023,1,6,1
1,53,2,1,2023-05-30,2023,5,30,5
0,51,2,5,2023-02-12,2023,2,12,2
0,42,2,1,2022-12-18,2022,12,18,0
0,42,2,1,2022-12-18,2022,12,18,0
0,51,2,0,2023-08-28,2023,8,28,8
1,34,2,1,2023-06-04,2023,6,4,6
1,37,2,3,2023-07-16,2023,7,16,7
1,56,2,4,2023-08-10,2023,8,10,8
1,48,2,5,2023-08-08,2023,8,8,8
0,51,2,3,2023-08-08,2023,8,8,8
1,40,2,1,2022-12-18,2022,12,18,0
0,45,2,2,2023-03-01,2023,3,1,3
0,42,2,1,2022-12-18,2022,12,18,0
0,50,2,1,2023-06-04,2023,6,4,6
1,73,2,5,2023-03-29,2023,3,29,3
0,53,2,5,2023-11-07,2023,11,7,11
1,57,2,4,2023-07-02,2023,7,2,7
1,37,2,3,2023-06-26,2023,6,26,6
1,57,2,4,2023-07-02,2023,7,2,7
0,35,2,4,2023-08-05,2023,8,5,8
1,29,2,5,2023-05-04,2023,5,4,5
0,51,2,1,2023-10-06,2023,10,6,10
0,55,2,5,2023-05-30,2023,5,30,5
0,52,2,0,2023-05-01,2023,5,1,5
0,59,2,3,2023-05-02,2023,5,2,5
0,43,2,4,2023-02-23,2023,2,23,2
0,51,2,0,2023-06-28,2023,6,28,6
0,65,2,2,2023-09-26,2023,9,26,9
1,37,2,3,2023-06-26,2023,6,26,6
0,51,2,0,2023-07-18,2023,7,18,7
0,20,2,2,2023-08-01,2023,8,1,8
0,53,2,5,2023-03-12,2023,3,12,3
1,45,2,0,2023-05-01,2023,5,1,5
0,51,2,3,2023-08-08,2023,8,8,8
0,53,2,5,2023-06-18,2023,6,18,6
1,53,2,1,2023-05-30,2023,5,30,5
1,37,2,3,2023-06-26,2023,6,26,6
0,42,2,3,2023-01-06,2023,1,6,1
0,46,2,2,2023-08-22,2023,8,22,8
1,32,2,4,2022-12-17,2022,12,17,0
0,68,2,3,2023-02-27,2023,2,27,2
1,53,2,1,2023-05-30,2023,5,30,5
1,39,2,2,2023-07-02,2023,7,2,7
0,45,2,2,2023-03-01,2023,3,1,3
0,53,2,5,2023-11-07,2023,11,7,11
0,55,2,4,2023-12-05,2023,12,5,12
0,45,2,2,2023-03-01,2023,3,1,3
0,68,2,3,2023-02-27,2023,2,27,2
1,48,2,5,2023-08-08,2023,8,8,8
1,27,2,5,2023-06-24,2023,6,24,6
0,32,2,1,2023-06-04,2023,6,4,6
1,40,2,4,2023-11-12,2023,11,12,11
0,52,2,2,2023-07-02,2023,7,2,7
0,52,2,0,2023-02-02,2023,2,2,2
1,52,2,4,2023-02-02,2023,2,2,2
0,51,2,3,2023-07-26,2023,7,26,7
1,57,2,3,2023-05-10,2023,5,10,5
1,40,2,1,2022-12-18,2022,12,18,0
0,20,2,2,2023-08-01,2023,8,1,8
0,51,2,0,2023-08-28,2023,8,28,8
1,50,2,4,2023-05-30,2023,5,30,5
0,29,2,5,2023-07-13,2023,7,13,7
1,43,2,0,2023-09-04,2023,9,4,9
1,47,2,0,2023-02-24,2023,2,24,2
1,47,2,4,2023-08-02,2023,8,2,8
1,37,2,4,2023-08-16,2023,8,16,8
1,30,2,5,2023-03-31,2023,3,31,3
0,57,2,5,2023-10-17,2023,10,17,10
0,40,2,5,2023-01-13,2023,1,13,1
1,45,2,0,2023-05-01,2023,5,1,5
0,53,2,5,2023-11-07,2023,11,7,11
0,53,2,5,2023-03-12,2023,3,12,3
0,23,2,5,2023-05-29,2023,5,29,5
0,51,2,5,2023-02-12,2023,2,12,2
0,42,2,1,2022-12-18,2022,12,18,0
1,40,2,1,2022-12-18,2022,12,18,0
1,35,2,5,2023-10-04,2023,10,4,10
1,48,2,0,2023-06-01,2023,6,1,6
0,51,2,0,2023-06-28,2023,6,28,6
0,38,2,3,2023-05-02,2023,5,2,5
1,57,2,4,2023-07-02,2023,7,2,7
0,36,2,2,2023-08-01,2023,8,1,8
1,40,2,4,2023-11-12,2023,11,12,11
0,57,2,5,2023-10-17,2023,10,17,10
0,45,2,2,2023-03-01,2023,3,1,3
1,35,2,5,2023-10-04,2023,10,4,10
0,42,2,3,2023-01-06,2023,1,6,1
1,32,2,4,2022-12-17,2022,12,17,0
0,68,2,3,2023-02-27,2023,2,27,2
0,43,2,4,2023-02-23,2023,2,23,2
1,34,2,1,2023-06-04,2023,6,4,6
0,52,2,2,2023-07-02,2023,7,2,7
0,43,2,4,2023-02-23,2023,2,23,2
0,51,2,1,2023-10-06,2023,10,6,10
0,51,2,5,2023-02-12,2023,2,12,2
0,29,2,5,2023-06-21,2023,6,21,6
1,39,2,2,2023-07-02,2023,7,2,7
0,59,2,3,2023-05-02,2023,5,2,5
1,57,2,3,2023-05-10,2023,5,10,5
1,27,2,4,2023-07-23,2023,7,23,7
0,57,2,5,2023-10-17,2023,10,17,10
0,53,2,5,2023-03-12,2023,3,12,3
0,29,2,5,2023-07-13,2023,7,13,7
0,57,2,5,2023-10-17,2023,10,17,10
1,40,2,4,2023-02-21,2023,2,21,2
0,46,2,2,2023-08-22,2023,8,22,8
0,58,2,5,2023-05-01,2023,5,1,5
1,34,2,2,2023-05-12,2023,5,12,5
0,51,2,3,2023-07-26,2023,7,26,7
0,55,2,4,2023-05-13,2023,5,13,5
1,34,2,1,2023-06-04,2023,6,4,6
1,40,2,2,2023-07-02,2023,7,2,7
0,42,2,3,2023-01-06,2023,1,6,1
0,67,2,4,2023-05-29,2023,5,29,5
0,30,2,3,2023-03-31,2023,3,31,3
1,50,2,4,2023-08-10,2023,8,10,8
0,52,2,2,2023-07-02,2023,7,2,7
0,35,2,4,2023-08-05,2023,8,5,8
0,52,2,2,2023-07-02,2023,7,2,7
1,40,2,0,2023-06-01,2023,6,1,6
1,74,2,3,2023-02-26,2023,2,26,2
1,35,2,5,2023-10-04,2023,10,4,10
0,68,2,3,2023-02-27,2023,2,27,2
1,60,2,3,2023-09-01,2023,9,1,9
0,40,2,5,2023-01-13,2023,1,13,1
0,55,2,4,2023-12-05,2023,12,5,12
0,52,2,0,2023-05-01,2023,5,1,5
0,52,2,2,2023-07-02,2023,7,2,7
1,35,2,5,2023-10-04,2023,10,4,10
1,40,2,3,2023-09-06,2023,9,6,9
1,53,2,1,2023-05-30,2023,5,30,5
0,51,2,0,2023-07-18,2023,7,18,7
0,39,2,0,2023-02-24,2023,2,24,2
1,34,2,2,2023-05-12,2023,5,12,5
1,53,2,2,2023-09-02,2023,9,2,9
0,59,2,3,2023-05-02,2023,5,2,5
0,49,2,3,2023-05-10,2023,5,10,5
0,42,2,4,2023-06-12,2023,6,12,6
0,46,2,5,2023-07-04,2023,7,4,7
1,34,2,1,2023-06-04,2023,6,4,6
1,60,2,3,2023-09-01,2023,9,1,9
1,37,2,4,2023-02-15,2023,2,15,2
1,37,2,4,2023-02-15,2023,2,15,2
0,65,2,2,2023-09-26,2023,9,26,9
1,74,2,3,2023-02-26,2023,2,26,2
1,53,2,2,2023-09-02,2023,9,2,9
0,51,2,3,2023-08-08,2023,8,8,8
1,64,2,2,2023-10-02,2023,10,2,10
0,52,2,5,2023-03-12,2023,3,12,3
0,58,2,5,2023-05-18,2023,5,18,5
0,51,2,3,2023-08-08,2023,8,8,8
0,51,2,0,2023-06-28,2023,6,28,6
0,67,2,4,2023-05-29,2023,5,29,5
1,35,2,5,2023-10-04,2023,10,4,10
0,45,2,2,2023-03-01,2023,3,1,3
0,45,2,4,2022-12-16,2022,12,16,0
1,40,2,2,2023-07-02,2023,7,2,7
0,58,2,5,2023-05-18,2023,5,18,5
0,43,2,4,2023-09-04,2023,9,4,9
0,52,2,0,2023-05-01,2023,5,1,5
1,73,2,5,2023-03-29,2023,3,29,3
0,51,2,0,2023-08-28,2023,8,28,8
1,53,2,2,2023-09-02,2023,9,2,9
0,46,2,2,2023-08-22,2023,8,22,8
1,29,2,0,2023-04-20,2023,4,20,4
1,34,2,0,2022-12-12,2022,12,12,0
0,57,2,5,2023-10-17,2023,10,17,10
1,40,2,4,2023-11-12,2023,11,12,11
0,38,2,3,2023-05-02,2023,5,2,5
0,43,2,4,2023-02-23,2023,2,23,2
0,46,2,2,2023-08-22,2023,8,22,8
0,51,2,5,2023-02-12,2023,2,12,2
1,29,2,0,2023-04-20,2023,4,20,4
0,50,2,1,2023-06-04,2023,6,4,6
1,37,2,4,2023-08-15,2023,8,15,8
0,57,2,5,2023-10-17,2023,10,17,10
0,23,2,5,2023-05-29,2023,5,29,5
0,51,2,3,2023-08-08,2023,8,8,8
1,60,2,4,2023-05-28,2023,5,28,5
0,29,2,3,2023-07-21,2023,7,21,7
1,57,2,4,2023-07-02,2023,7,2,7
1,37,2,3,2023-07-16,2023,7,16,7
0,52,2,2,2023-07-02,2023,7,2,7
0,55,2,4,2023-12-05,2023,12,5,12
0,58,2,5,2023-05-01,2023,5,1,5
1,40,2,4,2023-02-21,2023,2,21,2
0,42,2,4,2023-11-12,2023,11,12,11
1,37,2,4,2023-08-15,2023,8,15,8
1,34,2,1,2023-06-04,2023,6,4,6
1,32,2,3,2023-05-30,2023,5,30,5
0,55,2,4,2023-12-05,2023,12,5,12
1,57,2,3,2023-05-10,2023,5,10,5
1,29,2,0,2023-04-20,2023,4,20,4
0,43,2,4,2023-02-23,2023,2,23,2
1,57,2,4,2023-07-02,2023,7,2,7
0,55,2,5,2023-04-13,2023,4,13,4
0,51,2,0,2023-07-18,2023,7,18,7
1,47,2,0,2023-02-24,2023,2,24,2
0,55,2,4,2023-05-13,2023,5,13,5
1,37,2,4,2023-02-15,2023,2,15,2
0,42,2,4,2023-11-12,2023,11,12,11
0,42,2,1,2022-12-18,2022,12,18,0
0,53,2,5,2023-11-07,2023,11,7,11
0,52,2,0,2023-05-01,2023,5,1,5
1,57,2,3,2023-05-10,2023,5,10,5
0,52,2,2,2023-07-02,2023,7,2,7
0,36,2,2,2023-08-01,2023,8,1,8
1,23,2,4,2023-03-29,2023,3,29,3
1,35,2,5,2023-10-04,2023,10,4,10
1,52,2,4,2023-02-02,2023,2,2,2
0,34,4,4,2023-08-31,2023,8,31,8
0,44,4,4,2023-11-12,2023,11,12,11
0,43,4,3,2023-03-27,2023,3,27,3
0,57,4,3,2023-09-09,2023,9,9,9
1,66,4,3,2023-09-26,2023,9,26,9
1,50,4,3,2023-03-18,2023,3,18,3
0,42,4,3,2023-04-10,2023,4,10,4
0,44,4,5,2023-03-11,2023,3,11,3
1,51,4,4,2023-01-09,2023,1,9,1
1,51,4,4,2023-01-09,2023,1,9,1
1,45,4,5,2023-12-23,2023,12,23,12
0,43,4,5,2023-03-18,2023,3,18,3
1,47,4,3,2023-01-20,2023,1,20,1
1,43,4,3,2023-03-18,2023,3,18,3
1,41,4,4,2023-08-27,2023,8,27,8
1,67,4,3,2023-01-30,2023,1,30,1
1,45,4,5,2023-12-23,2023,12,23,12
0,37,4,4,2023-04-30,2023,4,30,4
1,60,4,3,2023-04-25,2023,4,25,4
1,67,4,3,2023-01-30,2023,1,30,1
0,36,4,2,2023-09-23,2023,9,23,9
1,62,4,4,2023-09-26,2023,9,26,9
1,50,4,3,2023-03-18,2023,3,18,3
0,42,4,3,2023-04-28,2023,4,28,4
0,65,4,5,2023-01-09,2023,1,9,1
1,66,4,4,2023-09-26,2023,9,26,9
1,43,4,3,2023-03-18,2023,3,18,3
1,49,4,5,2023-12-16,2023,12,16,12
1,58,4,0,2023-06-16,2023,6,16,6
0,51,4,1,2023-12-14,2023,12,14,12
1,46,4,4,2023-09-26,2023,9,26,9
0,47,4,3,2023-04-20,2023,4,20,4
1,44,4,4,2023-11-12,2023,11,12,11
1,62,4,4,2023-09-26,2023,9,26,9
1,38,4,0,2023-05-10,2023,5,10,5
0,43,4,3,2023-03-27,2023,3,27,3
1,58,4,5,2023-09-26,2023,9,26,9
1,58,4,5,2023-09-26,2023,9,26,9
1,58,4,5,2023-05-24,2023,5,24,5
1,58,4,5,2023-09-26,2023,9,26,9
0,35,4,5,2023-07-26,2023,7,26,7
1,43,4,4,2023-06-10,2023,6,10,6
0,36,4,2,2023-09-23,2023,9,23,9
1,47,4,3,2023-01-20,2023,1,20,1
0,35,4,5,2023-07-26,2023,7,26,7
1,25,4,5,2023-04-01,2023,4,1,4
1,50,4,3,2023-03-18,2023,3,18,3
1,73,4,5,2023-02-09,2023,2,9,2
1,66,4,3,2023-04-23,2023,4,23,4
1,64,4,5,2023-03-23,2023,3,23,3
1,41,4,3,2023-01-19,2023,1,19,1
1,49,4,5,2023-12-16,2023,12,16,12
1,62,4,4,2023-09-26,2023,9,26,9
1,43,4,4,2023-01-02,2023,1,2,1
0,37,4,4,2023-01-01,2023,1,1,1
1,18,4,5,2023-12-14,2023,12,14,12
1,41,4,4,2023-08-27,2023,8,27,8
1,67,4,3,2023-01-30,2023,1,30,1
0,38,4,5,2023-11-25,2023,11,25,11
1,44,4,4,2023-11-12,2023,11,12,11
1,62,4,4,2023-09-26,2023,9,26,9
1,57,4,4,2023-09-16,2023,9,16,9
0,56,4,5,2023-10-04,2023,10,4,10
0,42,4,4,2023-04-01,2023,4,1,4
1,58,4,5,2023-05-24,2023,5,24,5
0,34,4,3,2023-04-25,2023,4,25,4
0,64,4,5,2023-10-31,2023,10,31,10
0,35,4,4,2023-05-10,2023,5,10,5
1,30,4,3,2023-04-25,2023,4,25,4
0,59,4,5,2023-07-30,2023,7,30,7
1,41,4,3,2023-01-19,2023,1,19,1
1,67,4,3,2023-01-30,2023,1,30,1
0,48,4,0,2023-08-01,2023,8,1,8
1,47,4,4,2023-10-08,2023,10,8,10
1,41,4,3,2023-01-19,2023,1,19,1
1,47,4,4,2023-10-08,2023,10,8,10
0,44,4,4,2023-11-12,2023,11,12,11
1,28,4,4,2023-09-26,2023,9,26,9
1,64,4,5,2023-03-23,2023,3,23,3
1,18,4,5,2023-12-14,2023,12,14,12
0,56,4,5,2023-10-04,2023,10,4,10
0,59,4,3,2023-04-28,2023,4,28,4
1,32,4,3,2023-02-09,2023,2,9,2
1,58,4,5,2023-09-26,2023,9,26,9
1,43,4,4,2023-01-02,2023,1,2,1
1,39,4,4,2023-05-12,2023,5,12,5
0,48,4,3,2023-11-05,2023,11,5,11
0,43,4,3,2023-03-27,2023,3,27,3
0,57,4,3,2023-09-09,2023,9,9,9
0,64,4,5,2023-10-31,2023,10,31,10
